id,old_category,new_category
4883,餐饮/_未归类,餐饮/外卖/晚餐
4884,餐饮/_未归类,餐饮/外卖/午餐
4886,餐饮/_未归类,餐饮/外卖/晚餐
4888,餐饮/_未归类,餐饮/外卖/午餐
4890,餐饮/_未归类,餐饮/外卖/早餐
4891,餐饮/_未归类,餐饮/外卖/早餐
4892,餐饮/_未归类,餐饮/外卖/晚餐
4893,餐饮/_未归类,餐饮/外卖/晚餐
4895,餐饮/_未归类,餐饮/外卖/午餐
4896,餐饮/_未归类,餐饮/外卖/午餐
4899,餐饮/_未归类,餐饮/外卖/晚餐
4904,餐饮/_未归类,餐饮/外卖/午餐
4905,餐饮/_未归类,餐饮/外卖/早餐
4907,餐饮/_未归类,餐饮/外卖/午餐
4913,餐饮/_未归类,餐饮/堂食/午餐
4915,餐饮/_未归类,餐饮/外卖/晚餐
4918,餐饮/_未归类,餐饮/外卖/午餐
4919,餐饮/_未归类,餐饮/外卖/午餐
4920,餐饮/_未归类,餐饮/外卖/午餐
4924,餐饮/_未归类,餐饮/外卖/晚餐
4930,餐饮/_未归类,餐饮/外卖/晚餐
4931,餐饮/_未归类,餐饮/堂食/晚餐
4933,餐饮/_未归类,餐饮/外卖/午餐
4935,餐饮/_未归类,餐饮/外卖/晚餐
4936,餐饮/_未归类,餐饮/外卖/午餐
4938,餐饮/_未归类,餐饮/外卖/午餐
4939,餐饮/_未归类,餐饮/外卖/晚餐
4943,餐饮/_未归类,餐饮/外卖/晚餐
4944,餐饮/_未归类,餐饮/外卖/晚餐
4945,餐饮/_未归类,餐饮/堂食/午餐
4946,餐饮/_未归类,餐饮/外卖/晚餐
4947,餐饮/_未归类,餐饮/外卖/晚餐
4949,餐饮/_未归类,餐饮/外卖/午餐
4951,餐饮/_未归类,餐饮/外卖/晚餐
4952,餐饮/_未归类,餐饮/外卖/晚餐
4953,餐饮/_未归类,餐饮/外卖/午餐
4958,餐饮/_未归类,餐饮/外卖/晚餐
4959,餐饮/_未归类,餐饮/外卖/晚餐
4962,餐饮/_未归类,餐饮/堂食/午餐
4964,餐饮/_未归类,餐饮/外卖/午餐
4970,餐饮/_未归类,餐饮/外卖/晚餐
4975,餐饮/_未归类,餐饮/堂食
4978,餐饮/_未归类,餐饮/外卖/晚餐
4987,餐饮/_未归类,餐饮/堂食/午餐
4988,餐饮/_未归类,餐饮/外卖/午餐
4992,餐饮/_未归类,餐饮/外卖/晚餐
4993,餐饮/_未归类,餐饮/外卖/晚餐
4994,餐饮/_未归类,餐饮/外卖/晚餐
4995,餐饮/_未归类,餐饮/外卖/晚餐
5000,餐饮/_未归类,餐饮/外卖/午餐
5001,餐饮/_未归类,餐饮/堂食/午餐
5007,餐饮/_未归类,餐饮/外卖/晚餐
5011,餐饮/_未归类,餐饮/外卖/午餐
5012,餐饮/_未归类,餐饮/堂食
5028,餐饮/_未归类,餐饮/外卖/早餐
5029,餐饮/_未归类,餐饮/外卖/早餐
5030,餐饮/_未归类,餐饮/外卖/午餐
5031,餐饮/_未归类,餐饮/堂食/午餐
5034,餐饮/_未归类,餐饮/外卖/晚餐
5039,餐饮/_未归类,餐饮/外卖/晚餐
5042,餐饮/_未归类,餐饮/外卖/晚餐
5047,餐饮/_未归类,餐饮/外卖/午餐
5049,餐饮/_未归类,餐饮/堂食/晚餐
5050,餐饮/_未归类,餐饮/外卖/晚餐
5051,餐饮/_未归类,餐饮/外卖/午餐
5055,餐饮/_未归类,餐饮/零食
5056,餐饮/_未归类,餐饮/外卖/午餐
5058,餐饮/_未归类,餐饮/外卖/午餐
5059,餐饮/_未归类,餐饮/堂食/晚餐
5061,餐饮/_未归类,餐饮/外卖/午餐
5063,餐饮/_未归类,餐饮/外卖/午餐
5065,餐饮/_未归类,餐饮/外卖/晚餐
5067,餐饮/_未归类,餐饮/外卖/晚餐
5073,餐饮/_未归类,餐饮/堂食/午餐
5074,餐饮/_未归类,餐饮/外卖/晚餐
5079,餐饮/_未归类,餐饮/外卖/夜宵
5093,餐饮/_未归类,餐饮/外卖/早餐
5106,餐饮/_未归类,餐饮/堂食/晚餐
5109,餐饮/_未归类,餐饮/外卖/晚餐
5112,餐饮/_未归类,餐饮/堂食/午餐
5113,餐饮/_未归类,餐饮/外卖/午餐
5125,餐饮/_未归类,餐饮/堂食/午餐
5163,餐饮/_未归类,餐饮/外卖/晚餐
5169,餐饮/_未归类,餐饮/外卖/晚餐
5170,餐饮/_未归类,餐饮/外卖/晚餐
5182,餐饮/_未归类,餐饮/堂食/晚餐
5191,餐饮/_未归类,餐饮/堂食/晚餐
5193,餐饮/_未归类,餐饮/食材
5197,餐饮/_未归类,餐饮/外卖/晚餐
5200,餐饮/_未归类,餐饮/外卖/晚餐
5204,餐饮/_未归类,餐饮/外卖/晚餐
5205,餐饮/_未归类,餐饮/堂食/午餐
5207,餐饮/_未归类,餐饮/堂食/午餐
5209,餐饮/_未归类,餐饮/外卖/晚餐
5213,餐饮/_未归类,餐饮/堂食/午餐
5217,餐饮/_未归类,餐饮/外卖/夜宵
5218,餐饮/_未归类,餐饮/外卖/午餐
5222,餐饮/_未归类,餐饮/外卖/晚餐
5223,餐饮/_未归类,餐饮/外卖/晚餐
5228,餐饮/_未归类,餐饮/堂食/午餐
5231,餐饮/_未归类,餐饮/堂食
5233,餐饮/_未归类,餐饮/外卖/晚餐
5234,餐饮/_未归类,餐饮/外卖/晚餐
5243,餐饮/_未归类,餐饮/堂食/午餐
5246,餐饮/_未归类,餐饮/外卖/午餐
5249,餐饮/_未归类,餐饮/外卖/晚餐
5253,餐饮/_未归类,餐饮/外卖/早餐
5255,餐饮/_未归类,餐饮/外卖/晚餐
5256,餐饮/_未归类,餐饮/外卖/晚餐
5259,餐饮/_未归类,餐饮/外卖/午餐
5261,餐饮/_未归类,餐饮/外卖/晚餐
5262,餐饮/_未归类,餐饮/外卖/晚餐
5265,餐饮/_未归类,餐饮/外卖/午餐
5266,餐饮/_未归类,餐饮/外卖/晚餐
5268,餐饮/_未归类,餐饮/外卖/午餐
5270,餐饮/_未归类,餐饮/外卖/晚餐
5275,餐饮/_未归类,餐饮/外卖/午餐
5279,餐饮/_未归类,餐饮/堂食/晚餐
5280,餐饮/_未归类,餐饮/外卖/早餐
5286,餐饮/_未归类,餐饮/外卖/午餐
5288,餐饮/_未归类,餐饮/外卖/晚餐
5289,餐饮/_未归类,餐饮/零食
5293,餐饮/_未归类,餐饮/堂食
5297,餐饮/_未归类,餐饮/食材
5301,餐饮/_未归类,餐饮/食材
5309,餐饮/_未归类,餐饮/外卖/夜宵
5311,餐饮/_未归类,餐饮/外卖/晚餐
5315,餐饮/_未归类,餐饮/外卖/晚餐
5316,餐饮/_未归类,餐饮/外卖/晚餐
5321,餐饮/_未归类,餐饮/外卖/晚餐
5324,餐饮/_未归类,餐饮/外卖/早餐
5326,餐饮/_未归类,餐饮/食材
5328,餐饮/_未归类,餐饮/堂食
5331,餐饮/_未归类,餐饮/外卖/午餐
5333,餐饮/_未归类,餐饮/外卖/晚餐
5334,餐饮/_未归类,餐饮/外卖/午餐
5335,餐饮/_未归类,餐饮/食材
5344,餐饮/_未归类,餐饮/外卖/早餐
5352,餐饮/_未归类,餐饮/外卖/午餐
5355,餐饮/_未归类,餐饮/外卖/晚餐
5356,餐饮/_未归类,餐饮/外卖/午餐
5357,餐饮/_未归类,餐饮/堂食/午餐
5369,餐饮/_未归类,餐饮/食材
5371,餐饮/_未归类,餐饮/外卖/晚餐
5374,餐饮/_未归类,餐饮/外卖/午餐
5380,餐饮/_未归类,餐饮/外卖/晚餐
5384,餐饮/_未归类,餐饮/外卖/晚餐
5388,餐饮/_未归类,餐饮/堂食/午餐
5390,餐饮/_未归类,餐饮/外卖/早餐
5400,餐饮/_未归类,餐饮/堂食/午餐
5402,餐饮/_未归类,餐饮/堂食
5403,餐饮/_未归类,餐饮/外卖/晚餐
5405,餐饮/_未归类,餐饮/外卖/晚餐
5406,餐饮/_未归类,餐饮/外卖/晚餐
5407,餐饮/_未归类,餐饮/堂食/晚餐
5410,餐饮/_未归类,餐饮/外卖/午餐
5411,餐饮/_未归类,餐饮/外卖/晚餐
5412,餐饮/_未归类,餐饮/外卖/晚餐
5414,餐饮/_未归类,餐饮/外卖/晚餐
5418,餐饮/_未归类,餐饮/外卖/午餐
5422,餐饮/_未归类,餐饮/外卖/午餐
5424,餐饮/_未归类,餐饮/外卖/午餐
5425,餐饮/_未归类,餐饮/外卖/早餐
5430,餐饮/_未归类,餐饮/外卖/早餐
5432,餐饮/_未归类,餐饮/外卖/午餐
5433,餐饮/_未归类,餐饮/外卖/午餐
5441,餐饮/_未归类,餐饮/外卖/午餐
5442,餐饮/_未归类,餐饮/外卖/午餐
5445,餐饮/_未归类,餐饮/外卖/午餐
5446,餐饮/_未归类,餐饮/外卖/午餐
5447,餐饮/_未归类,餐饮/外卖/晚餐
5449,餐饮/_未归类,餐饮/外卖/午餐
5452,餐饮/_未归类,餐饮/堂食/晚餐
5454,餐饮/_未归类,餐饮/外卖/午餐
5457,餐饮/_未归类,餐饮/外卖/晚餐
5459,餐饮/_未归类,餐饮/外卖/晚餐
5461,餐饮/_未归类,餐饮/外卖/晚餐
5465,餐饮/_未归类,餐饮/外卖/午餐
5466,餐饮/_未归类,餐饮/外卖/晚餐
5467,餐饮/_未归类,餐饮/堂食/晚餐
5470,餐饮/_未归类,餐饮/外卖/晚餐
5471,餐饮/_未归类,餐饮/外卖/晚餐
5478,餐饮/_未归类,餐饮/外卖/午餐
5479,餐饮/_未归类,餐饮/外卖/午餐
5481,餐饮/_未归类,餐饮/堂食/晚餐
5484,餐饮/_未归类,餐饮/外卖/早餐
5485,餐饮/_未归类,餐饮/外卖/早餐
5491,餐饮/_未归类,餐饮/外卖/晚餐
5496,餐饮/_未归类,餐饮/外卖/早餐
5498,餐饮/_未归类,餐饮/外卖/晚餐
5504,餐饮/_未归类,餐饮/外卖/晚餐
5506,餐饮/_未归类,餐饮/外卖/午餐
5507,餐饮/_未归类,餐饮/外卖/早餐
5508,餐饮/_未归类,餐饮/堂食/晚餐
5511,餐饮/_未归类,餐饮/外卖/午餐
5513,餐饮/_未归类,餐饮/堂食/晚餐
5515,餐饮/_未归类,餐饮/外卖/午餐
5516,餐饮/_未归类,餐饮/外卖/早餐
5517,餐饮/_未归类,餐饮/外卖/早餐
5520,餐饮/_未归类,餐饮/外卖/午餐
5525,餐饮/_未归类,餐饮/外卖/午餐
5530,餐饮/_未归类,餐饮/堂食/晚餐
5533,餐饮/_未归类,餐饮/外卖/午餐
5534,餐饮/_未归类,餐饮/外卖/晚餐
5537,餐饮/_未归类,餐饮/外卖/午餐
5539,餐饮/_未归类,餐饮/外卖/午餐
5540,餐饮/_未归类,餐饮/外卖/晚餐
5541,餐饮/_未归类,餐饮/外卖/晚餐
5542,餐饮/_未归类,餐饮/外卖/晚餐
5543,餐饮/_未归类,餐饮/外卖/早餐
5545,餐饮/_未归类,餐饮/外卖/晚餐
5547,餐饮/_未归类,餐饮/外卖/午餐
5557,餐饮/_未归类,餐饮/外卖/午餐
5559,餐饮/_未归类,餐饮/外卖/晚餐
5561,餐饮/_未归类,餐饮/外卖/晚餐
5562,餐饮/_未归类,餐饮/外卖/午餐
5563,餐饮/_未归类,餐饮/外卖/早餐
5566,餐饮/_未归类,餐饮/外卖/午餐
5568,餐饮/_未归类,餐饮/外卖/午餐
5570,餐饮/_未归类,餐饮/外卖/午餐
5572,餐饮/_未归类,餐饮/外卖/晚餐
5575,餐饮/_未归类,餐饮/外卖/午餐
5577,餐饮/_未归类,餐饮/堂食/晚餐
5580,餐饮/_未归类,餐饮/外卖/午餐
5581,餐饮/_未归类,餐饮/外卖/午餐
5582,餐饮/_未归类,餐饮/外卖/晚餐
5588,餐饮/_未归类,餐饮/外卖/晚餐
5592,餐饮/_未归类,餐饮/外卖/午餐
5594,餐饮/_未归类,餐饮/外卖/晚餐
5596,餐饮/_未归类,餐饮/外卖/午餐
5597,餐饮/_未归类,餐饮/外卖/晚餐
5599,餐饮/_未归类,餐饮/外卖/午餐
5602,餐饮/_未归类,餐饮/外卖/午餐
5603,餐饮/_未归类,餐饮/外卖/午餐
5608,餐饮/_未归类,餐饮/外卖/晚餐
5609,餐饮/_未归类,餐饮/外卖/晚餐
5610,餐饮/_未归类,餐饮/外卖/午餐
5611,餐饮/_未归类,餐饮/外卖/晚餐
5613,餐饮/_未归类,餐饮/外卖/午餐
5615,餐饮/_未归类,餐饮/外卖/晚餐
5617,餐饮/_未归类,餐饮/外卖/午餐
5619,餐饮/_未归类,餐饮/外卖/午餐
5629,餐饮/_未归类,餐饮/外卖/晚餐
5633,餐饮/_未归类,餐饮/外卖/午餐
5634,餐饮/_未归类,餐饮/外卖/午餐
5635,餐饮/_未归类,餐饮/外卖/晚餐
5636,餐饮/_未归类,餐饮/外卖/晚餐
5640,餐饮/_未归类,餐饮/外卖/晚餐
5642,餐饮/_未归类,餐饮/外卖/晚餐
5649,餐饮/_未归类,餐饮/外卖/午餐
5651,餐饮/_未归类,餐饮/外卖/晚餐
5665,餐饮/_未归类,餐饮/外卖/早餐
5666,餐饮/_未归类,餐饮/零食
5669,餐饮/_未归类,餐饮/外卖/午餐
5673,餐饮/_未归类,餐饮/外卖/早餐
5675,餐饮/_未归类,餐饮/外卖/午餐
5687,餐饮/_未归类,餐饮/堂食/晚餐
5698,餐饮/_未归类,餐饮/外卖/晚餐
5699,餐饮/_未归类,餐饮/外卖/晚餐
5700,餐饮/_未归类,餐饮/外卖/午餐
5703,餐饮/_未归类,餐饮/外卖/晚餐
5705,餐饮/_未归类,餐饮/外卖/午餐
5707,餐饮/_未归类,餐饮/外卖/晚餐
5710,餐饮/_未归类,餐饮/外卖/午餐
5711,餐饮/_未归类,餐饮/外卖/午餐
5712,餐饮/_未归类,餐饮/外卖/晚餐
5719,餐饮/_未归类,餐饮/外卖/晚餐
5720,餐饮/_未归类,餐饮/外卖/午餐
5721,餐饮/_未归类,餐饮/外卖/晚餐
5731,餐饮/_未归类,餐饮/外卖/午餐
5735,餐饮/_未归类,餐饮/外卖/晚餐
5736,餐饮/_未归类,餐饮/外卖/晚餐
5739,餐饮/_未归类,餐饮/零食
5743,餐饮/_未归类,餐饮/外卖/晚餐
5746,餐饮/_未归类,餐饮/外卖/午餐
5753,餐饮/_未归类,餐饮/外卖/晚餐
5754,餐饮/_未归类,餐饮/外卖/晚餐
5761,餐饮/_未归类,餐饮/外卖/晚餐
5763,餐饮/_未归类,餐饮/外卖/早餐
5765,餐饮/_未归类,餐饮/外卖/午餐
5767,餐饮/_未归类,餐饮/外卖/午餐
5770,餐饮/_未归类,餐饮/外卖/晚餐
5775,餐饮/_未归类,餐饮/堂食/晚餐
5776,餐饮/_未归类,餐饮/堂食/晚餐
5777,餐饮/_未归类,餐饮/外卖/晚餐
5782,餐饮/_未归类,餐饮/外卖/晚餐
5784,餐饮/_未归类,餐饮/外卖/晚餐
5785,餐饮/_未归类,餐饮/外卖/晚餐
5790,餐饮/_未归类,餐饮/外卖/晚餐
5794,餐饮/_未归类,餐饮/外卖/午餐
5797,餐饮/_未归类,餐饮/外卖/晚餐
5798,餐饮/_未归类,餐饮/外卖/午餐
5804,餐饮/_未归类,餐饮/外卖/午餐
5808,餐饮/_未归类,餐饮/外卖/晚餐
5810,餐饮/_未归类,餐饮/外卖/午餐
5815,餐饮/_未归类,餐饮/堂食
5819,餐饮/_未归类,餐饮/外卖/晚餐
5822,餐饮/_未归类,餐饮/外卖/早餐
5828,餐饮/_未归类,餐饮/外卖/午餐
5842,餐饮/_未归类,餐饮/外卖/午餐
5843,餐饮/_未归类,餐饮/外卖/晚餐
5844,餐饮/_未归类,餐饮/堂食/晚餐
5845,餐饮/_未归类,餐饮/食材
5846,餐饮/_未归类,餐饮/外卖/午餐
5854,餐饮/_未归类,餐饮/外卖/晚餐
5855,餐饮/_未归类,餐饮/外卖/晚餐
5864,餐饮/_未归类,餐饮/外卖/午餐
5868,餐饮/_未归类,餐饮/外卖/午餐
5869,餐饮/_未归类,餐饮/食材
5870,餐饮/_未归类,餐饮/外卖/晚餐
5879,餐饮/_未归类,餐饮/外卖/晚餐
5881,餐饮/_未归类,餐饮/外卖/午餐
5882,餐饮/_未归类,餐饮/外卖/午餐
5884,餐饮/_未归类,餐饮/外卖/晚餐
5885,餐饮/_未归类,餐饮/外卖/晚餐
5889,餐饮/_未归类,餐饮/外卖/午餐
5890,餐饮/_未归类,餐饮/外卖/午餐
5891,餐饮/_未归类,餐饮/外卖/早餐
5895,餐饮/_未归类,餐饮/零食
5896,餐饮/_未归类,餐饮/外卖/晚餐
5898,餐饮/_未归类,餐饮/外卖/晚餐
5901,餐饮/_未归类,餐饮/外卖/晚餐
5903,餐饮/_未归类,餐饮/堂食/晚餐
5905,餐饮/_未归类,餐饮/外卖/午餐
5908,餐饮/_未归类,餐饮/外卖/晚餐
5913,餐饮/_未归类,餐饮/外卖/午餐
5914,餐饮/_未归类,餐饮/堂食/午餐
5917,餐饮/_未归类,餐饮/外卖/晚餐
5918,餐饮/_未归类,餐饮/外卖/晚餐
5921,餐饮/_未归类,餐饮/外卖/午餐
5922,餐饮/_未归类,餐饮/堂食/午餐
5926,餐饮/_未归类,餐饮/外卖/午餐
5930,餐饮/_未归类,餐饮/外卖/晚餐
5931,餐饮/_未归类,餐饮/外卖/晚餐
5935,餐饮/_未归类,餐饮/外卖/晚餐
5944,餐饮/_未归类,餐饮/外卖/午餐
5945,餐饮/_未归类,餐饮/堂食/晚餐
5947,餐饮/_未归类,餐饮/食材
5951,餐饮/_未归类,餐饮/外卖/晚餐
5959,餐饮/_未归类,餐饮/外卖/午餐
5960,餐饮/_未归类,餐饮/外卖/午餐
5961,餐饮/_未归类,餐饮/外卖/晚餐
5969,餐饮/_未归类,餐饮/外卖/午餐
5975,餐饮/_未归类,餐饮/外卖/午餐
5976,餐饮/_未归类,餐饮/外卖/午餐
5980,餐饮/_未归类,餐饮/堂食/晚餐
5983,餐饮/_未归类,餐饮/堂食/午餐
5990,餐饮/_未归类,餐饮/外卖/午餐
5993,餐饮/_未归类,餐饮/外卖/晚餐
5996,餐饮/_未归类,餐饮/外卖/午餐
6013,餐饮/_未归类,餐饮/水果
6014,餐饮/_未归类,餐饮/外卖/晚餐
6015,餐饮/_未归类,餐饮/外卖/午餐
6018,餐饮/_未归类,餐饮/食材
6019,餐饮/_未归类,餐饮/食材
6020,餐饮/_未归类,餐饮/外卖/晚餐
6026,餐饮/_未归类,餐饮/堂食/午餐
6031,餐饮/_未归类,餐饮/外卖/午餐
6033,餐饮/_未归类,餐饮/外卖/晚餐
6035,餐饮/_未归类,餐饮/外卖/晚餐
6038,餐饮/_未归类,餐饮/外卖/晚餐
6039,餐饮/_未归类,餐饮/外卖/晚餐
6040,餐饮/_未归类,餐饮/外卖/晚餐
6050,餐饮/_未归类,餐饮/外卖/晚餐
6051,餐饮/_未归类,餐饮/外卖/午餐
6053,餐饮/_未归类,餐饮/堂食
6058,餐饮/_未归类,餐饮/外卖/早餐
6059,餐饮/_未归类,餐饮/外卖/早餐
6060,餐饮/_未归类,餐饮/堂食
6063,餐饮/_未归类,餐饮/外卖/晚餐
6064,餐饮/_未归类,餐饮/堂食/晚餐
6067,餐饮/_未归类,餐饮/外卖/午餐
6068,餐饮/_未归类,餐饮/堂食/晚餐
6069,餐饮/_未归类,餐饮/外卖/午餐
6073,餐饮/_未归类,餐饮/外卖/午餐
6075,餐饮/_未归类,餐饮/堂食/晚餐
6080,餐饮/_未归类,餐饮/外卖/晚餐
6093,餐饮/_未归类,餐饮/堂食/午餐
6094,餐饮/_未归类,餐饮/外卖/午餐
6095,餐饮/_未归类,餐饮/外卖/晚餐
6098,餐饮/_未归类,餐饮/外卖/午餐
6102,餐饮/_未归类,餐饮/外卖/早餐
6106,餐饮/_未归类,餐饮/外卖/午餐
6114,餐饮/_未归类,餐饮/外卖/午餐
6116,餐饮/_未归类,餐饮/外卖/早餐
6119,餐饮/_未归类,餐饮/外卖/晚餐
6121,餐饮/_未归类,餐饮/外卖/午餐
6132,餐饮/_未归类,餐饮/外卖/晚餐
6134,餐饮/_未归类,餐饮/外卖/午餐
6135,餐饮/_未归类,餐饮/外卖/晚餐
6137,餐饮/_未归类,餐饮/堂食/午餐
6141,餐饮/_未归类,餐饮/外卖/晚餐
6142,餐饮/_未归类,餐饮/外卖/午餐
6144,餐饮/_未归类,餐饮/堂食/午餐
6150,餐饮/_未归类,餐饮/外卖/早餐
6154,餐饮/_未归类,餐饮/外卖/晚餐
6160,餐饮/_未归类,餐饮/外卖/晚餐
6162,餐饮/_未归类,餐饮/堂食/晚餐
6163,餐饮/_未归类,餐饮/外卖/午餐
6165,餐饮/_未归类,餐饮/外卖/晚餐
6166,餐饮/_未归类,餐饮/堂食/晚餐
6185,餐饮/_未归类,餐饮/外卖/晚餐
6187,餐饮/_未归类,餐饮/外卖/午餐
6188,餐饮/_未归类,餐饮/零食
6189,餐饮/_未归类,餐饮/外卖/午餐
6193,餐饮/_未归类,餐饮/外卖/晚餐
6199,餐饮/_未归类,餐饮/外卖/午餐
6201,餐饮/_未归类,餐饮/堂食/午餐
6205,餐饮/_未归类,餐饮/外卖/午餐
6209,餐饮/_未归类,餐饮/外卖/晚餐
6212,餐饮/_未归类,餐饮/外卖/晚餐
6214,餐饮/_未归类,餐饮/外卖/午餐
6217,餐饮/_未归类,餐饮/外卖/午餐
6220,餐饮/_未归类,餐饮/外卖/午餐
6224,餐饮/_未归类,餐饮/外卖/晚餐
6226,餐饮/_未归类,餐饮/外卖/午餐
6229,餐饮/_未归类,餐饮/外卖/早餐
6231,餐饮/_未归类,餐饮/食材
6232,餐饮/_未归类,餐饮/外卖/午餐
6236,餐饮/_未归类,餐饮/外卖/午餐
6237,餐饮/_未归类,餐饮/外卖/午餐
6238,餐饮/_未归类,餐饮/外卖/晚餐
6240,餐饮/_未归类,餐饮/外卖/午餐
6244,餐饮/_未归类,餐饮/堂食/晚餐
6255,餐饮/_未归类,餐饮/外卖/晚餐
6260,餐饮/_未归类,餐饮/外卖/早餐
6263,餐饮/_未归类,餐饮/外卖/早餐
6265,餐饮/_未归类,餐饮/外卖/晚餐
6268,餐饮/_未归类,餐饮/外卖/午餐
6269,餐饮/_未归类,餐饮/外卖/晚餐
6271,餐饮/_未归类,餐饮/外卖/早餐
6272,餐饮/_未归类,餐饮/外卖/晚餐
6274,餐饮/_未归类,餐饮/外卖/晚餐
6275,餐饮/_未归类,餐饮/外卖/晚餐
6276,餐饮/_未归类,餐饮/外卖/午餐
6277,餐饮/_未归类,餐饮/外卖/晚餐
6280,餐饮/_未归类,餐饮/外卖/午餐
6283,餐饮/_未归类,餐饮/外卖/晚餐
6285,餐饮/_未归类,餐饮/外卖/晚餐
6286,餐饮/_未归类,餐饮/外卖/晚餐
6295,餐饮/_未归类,餐饮/堂食/晚餐
6296,餐饮/_未归类,餐饮/外卖/午餐
6298,餐饮/_未归类,餐饮/外卖/早餐
6300,餐饮/_未归类,餐饮/外卖/午餐
6301,餐饮/_未归类,餐饮/外卖/晚餐
6307,餐饮/_未归类,餐饮/外卖/午餐
6308,餐饮/_未归类,餐饮/外卖/早餐
6312,餐饮/_未归类,餐饮/外卖/午餐
6317,餐饮/_未归类,餐饮/外卖/早餐
6323,餐饮/_未归类,餐饮/外卖/晚餐
6326,餐饮/_未归类,餐饮/外卖/早餐
6331,餐饮/_未归类,餐饮/外卖/早餐
6336,餐饮/_未归类,餐饮/外卖/午餐
6338,餐饮/_未归类,餐饮/外卖/晚餐
6340,餐饮/_未归类,餐饮/堂食/午餐
6342,餐饮/_未归类,餐饮/外卖/早餐
6343,餐饮/_未归类,餐饮/堂食/晚餐
6345,餐饮/_未归类,餐饮/外卖/午餐
6350,餐饮/_未归类,餐饮/外卖/午餐
6354,餐饮/_未归类,餐饮/外卖/午餐
6377,餐饮/_未归类,餐饮/外卖/午餐
6380,餐饮/_未归类,餐饮/外卖/早餐
6382,餐饮/_未归类,餐饮/堂食/晚餐
6383,餐饮/_未归类,餐饮/外卖/午餐
6384,餐饮/_未归类,餐饮/外卖/早餐
6386,餐饮/_未归类,餐饮/堂食/晚餐
6387,餐饮/_未归类,餐饮/外卖/晚餐
6388,餐饮/_未归类,餐饮/外卖/晚餐
6390,餐饮/_未归类,餐饮/堂食/午餐
6400,餐饮/_未归类,餐饮/外卖/午餐
6401,餐饮/_未归类,餐饮/外卖/早餐
6402,餐饮/_未归类,餐饮/外卖/早餐
6408,餐饮/_未归类,餐饮/外卖/午餐
6411,餐饮/_未归类,餐饮/外卖/午餐
6416,餐饮/_未归类,餐饮/外卖/晚餐
6418,餐饮/_未归类,餐饮/外卖/午餐
6425,餐饮/_未归类,餐饮/外卖/晚餐
6426,餐饮/_未归类,餐饮/外卖/晚餐
6427,餐饮/_未归类,餐饮/外卖/午餐
6430,餐饮/_未归类,餐饮/外卖/晚餐
6433,餐饮/_未归类,餐饮/外卖/午餐
6434,餐饮/_未归类,餐饮/外卖/晚餐
6435,餐饮/_未归类,餐饮/外卖/晚餐
6437,餐饮/_未归类,餐饮/外卖/午餐
6438,餐饮/_未归类,餐饮/外卖/午餐
6441,餐饮/_未归类,餐饮/外卖/午餐
6444,餐饮/_未归类,餐饮/堂食/晚餐
6447,餐饮/_未归类,餐饮/外卖/晚餐
6448,餐饮/_未归类,餐饮/堂食/晚餐
6449,餐饮/_未归类,餐饮/堂食/晚餐
6454,餐饮/_未归类,餐饮/外卖/晚餐
6457,餐饮/_未归类,餐饮/堂食/午餐
6459,餐饮/_未归类,餐饮/堂食
6460,餐饮/_未归类,餐饮/外卖/午餐
6461,餐饮/_未归类,餐饮/外卖/午餐
6462,餐饮/_未归类,餐饮/堂食/午餐
6463,餐饮/_未归类,餐饮/堂食
6464,餐饮/_未归类,餐饮/堂食/午餐
6466,餐饮/_未归类,餐饮/外卖/早餐
6467,餐饮/_未归类,餐饮/堂食/晚餐
6470,餐饮/_未归类,餐饮/外卖/午餐
6472,餐饮/_未归类,餐饮/堂食/晚餐
6476,餐饮/_未归类,餐饮/外卖/早餐
6480,餐饮/_未归类,餐饮/外卖/早餐
6483,餐饮/_未归类,餐饮/外卖/早餐
6486,餐饮/_未归类,餐饮/外卖/午餐
6492,餐饮/_未归类,餐饮/堂食
6493,餐饮/_未归类,餐饮/外卖/午餐
6497,餐饮/_未归类,餐饮/堂食/午餐
6500,餐饮/_未归类,餐饮/外卖/午餐
6503,餐饮/_未归类,餐饮/外卖/早餐
6507,餐饮/_未归类,餐饮/外卖/午餐
6508,餐饮/_未归类,餐饮/外卖/午餐
6509,餐饮/_未归类,餐饮/外卖/午餐
6511,餐饮/_未归类,餐饮/外卖/晚餐
6516,餐饮/_未归类,餐饮/堂食
6519,餐饮/_未归类,餐饮/外卖/午餐
6520,餐饮/_未归类,餐饮/食材
6521,餐饮/_未归类,餐饮/食材
6522,餐饮/_未归类,餐饮/外卖/晚餐
6523,餐饮/_未归类,餐饮/外卖/晚餐
6526,餐饮/_未归类,餐饮/外卖/午餐
6529,餐饮/_未归类,餐饮/堂食/晚餐
6532,餐饮/_未归类,餐饮/外卖/晚餐
6534,餐饮/_未归类,餐饮/外卖/午餐
6536,餐饮/_未归类,餐饮/外卖/早餐
6537,餐饮/_未归类,餐饮/外卖/晚餐
6539,餐饮/_未归类,餐饮/外卖/午餐
6540,餐饮/_未归类,餐饮/外卖/早餐
6542,餐饮/_未归类,餐饮/堂食/午餐
6544,餐饮/_未归类,餐饮/外卖/午餐
6545,餐饮/_未归类,餐饮/外卖/午餐
6546,餐饮/_未归类,餐饮/外卖/早餐
6552,餐饮/_未归类,餐饮/堂食/晚餐
6555,餐饮/_未归类,餐饮/外卖/午餐
